date,home_team_api_id,away_team_api_id,on_target_shot_home_team,on_target_shot_away_team,off_target_shot_home_team,off_target_shot_away_team,foul_home_team,foul_away_team,yellow_card_home_team,yellow_card_away_team,red_card_home_team,red_card_away_team,crosses_home_team,crosses_away_team,corner_home_team,corner_away_team,possession_home_team,possession_away_team,betting_odds_home_avrg,betting_odds_draw_avrg,betting_odds_away_avrg,home_team_rating_avrg,away_team_rating_avrg,home_prev_5_goal_diff,away_prev_5_goal_diff,match_outcome
2012-04-14,9823,9905,5.2,4.6,5.4,5.0,11.8,14.2,0.8,1.0,0.0,0.0,17.0,10.0,6.6,3.6,56.6,50.4,1.2811111111111113,5.394444444444444,10.38888888888889,80.72727272727273,72.45454545454545,13.0,0.0,0
2012-04-14,9850,8456,6.4,7.2,5.6,8.6,10.2,11.8,1.8,2.0,0.0,0.0,14.8,21.2,4.2,9.8,51.6,49.6,6.016666666666667,4.0166666666666675,1.5477777777777777,69.36363636363636,83.27272727272727,0.0,-1.0,2
2012-04-14,8472,8602,2.8,6.8,5.0,4.2,12.4,9.0,1.6,1.6,0.0,0.2,16.4,17.4,6.0,7.2,47.4,41.4,1.521111111111111,4.022222222222222,6.238888888888889,74.36363636363636,71.36363636363636,-4.0,-11.0,0
2012-04-14,8581,8634,3.0,9.2,3.6,5.4,9.4,6.8,4.2,2.4,0.0,0.0,11.2,15.8,4.0,8.2,34.2,66.4,12.444444444444445,6.027777777777778,1.2166666666666666,73.45454545454545,85.45454545454545,-1.0,13.0,2
2012-04-14,10003,8655,5.6,6.2,5.8,5.8,7.6,10.6,0.4,1.6,0.0,0.2,15.8,18.0,5.6,4.4,60.6,45.8,2.001111111111111,3.388888888888889,3.672222222222222,73.45454545454545,72.72727272727273,-6.0,-5.0,1
2012-04-14,8659,10172,3.8,4.4,4.8,5.0,10.4,10.6,1.4,2.0,0.0,0.4,13.6,13.0,6.0,4.8,43.2,43.4,2.127777777777778,3.3222222222222215,3.461111111111111,72.9090909090909,73.63636363636364,-3.0,1.0,1
2012-04-15,8358,8226,5.6,5.8,4.2,7.6,16.0,18.8,1.6,1.6,0.2,0.0,15.2,15.8,4.4,5.0,46.6,49.0,2.2888888888888888,3.372222222222222,3.0333333333333337,68.36363636363636,73.0909090909091,-6.0,-7.0,0
2012-04-15,10260,10252,10.2,3.0,7.4,5.0,12.2,10.2,1.2,2.4,0.0,0.0,24.4,17.6,7.6,5.8,59.6,46.8,1.2266666666666668,5.916666666666667,12.444444444444445,80.27272727272727,73.0909090909091,9.0,-4.0,1
2012-04-15,8558,10267,2.4,5.0,5.4,5.8,8.6,12.8,3.0,4.2,0.0,0.0,11.0,12.8,3.8,5.8,54.2,54.8,2.908888888888889,3.327777777777778,2.3677777777777775,73.72727272727273,77.45454545454545,-8.0,4.0,1
2012-04-15,9788,8722,6.4,5.8,5.0,3.6,11.8,14.8,1.4,1.6,0.0,0.0,14.2,11.8,3.2,3.6,63.0,43.6,1.5044444444444443,4.184444444444444,6.277777777777778,75.45454545454545,74.81818181818181,-2.0,-11.0,1
2012-04-16,9825,8528,7.4,6.8,5.8,6.0,9.6,9.6,1.0,1.8,0.0,0.0,19.8,14.4,7.2,6.2,58.4,52.2,1.26,5.533333333333333,11.11111111111111,80.54545454545455,72.18181818181819,7.0,3.0,2
2012-04-20,9905,8721,4.2,5.2,3.6,4.4,14.0,18.4,1.2,1.8,0.0,0.0,9.0,18.0,3.2,5.0,45.8,47.0,1.9688888888888887,3.644444444444444,3.6000000000000005,72.81818181818181,74.81818181818181,1.0,-1.0,0
2012-04-21,8634,8633,9.8,7.2,5.0,9.8,6.8,10.6,2.2,2.0,0.0,0.0,16.8,16.8,8.4,7.2,66.4,59.2,1.6622222222222223,3.9866666666666664,4.864444444444445,84.27272727272727,85.36363636363636,12.0,13.0,2
2012-04-21,8697,9823,5.2,4.4,4.4,5.4,12.8,10.4,1.8,1.0,0.2,0.0,10.2,18.6,2.8,6.6,47.2,59.8,3.1,3.4555555555555553,2.2111111111111112,73.63636363636364,78.72727272727273,-2.0,7.0,2
2012-04-21,9789,9788,7.0,7.2,4.8,5.0,9.8,9.8,1.2,1.4,0.0,0.0,16.2,14.4,5.6,4.0,52.8,66.2,1.4477777777777776,4.213333333333334,7.416666666666667,79.27272727272727,75.18181818181819,9.0,1.0,1
2012-04-21,8559,10003,6.2,6.2,6.4,7.0,10.8,9.2,1.0,0.4,0.0,0.0,23.6,17.8,6.8,6.8,48.8,61.8,2.1444444444444444,3.311111111111111,3.4222222222222225,72.81818181818181,73.45454545454545,-2.0,-6.0,0
2012-04-21,8302,8581,6.6,3.2,8.8,3.6,10.4,10.8,3.2,4.6,0.0,0.0,17.2,11.8,6.0,4.0,53.0,34.2,1.5811111111111111,3.894444444444444,5.611111111111111,77.27272727272727,73.45454545454545,2.0,0.0,0
2012-04-21,9869,8370,4.4,5.8,3.8,4.4,20.2,16.0,5.2,3.6,0.0,0.2,8.2,13.6,3.8,7.0,37.0,46.2,2.272222222222222,3.3777777777777778,3.0588888888888888,71.36363636363636,69.81818181818181,-4.0,3.0,1
2012-04-21,10252,8472,2.2,3.8,4.0,6.2,10.0,11.0,2.6,1.4,0.0,0.0,12.0,16.0,4.6,6.2,42.8,48.2,2.3255555555555554,3.227777777777778,3.086666666666667,73.0,74.54545454545455,-9.0,-2.0,0
2012-04-21,9875,6269,3.8,5.6,6.2,3.6,15.2,13.2,2.0,2.0,0.2,0.2,14.2,16.6,4.4,3.4,53.8,43.0,1.241111111111111,5.727777777777778,11.944444444444445,79.81818181818181,68.63636363636364,3.0,-5.0,1
2012-04-21,9825,8455,8.0,3.6,6.6,6.8,10.2,8.8,1.2,1.6,0.0,0.0,22.0,15.4,7.8,6.0,61.0,51.0,1.9722222222222223,3.5,3.7277777777777774,80.36363636363636,79.63636363636364,5.0,2.0,0
2012-04-21,9879,8528,5.2,5.8,3.6,4.2,7.2,11.0,0.4,2.0,0.0,0.0,9.8,9.6,4.6,4.2,46.4,48.0,1.8711111111111112,3.511111111111111,4.156666666666666,76.9090909090909,72.18181818181819,0.0,4.0,1
2012-04-21,10261,10194,3.8,2.8,3.2,5.4,6.2,10.2,1.2,1.4,0.0,0.0,10.6,15.6,3.4,2.8,47.2,44.4,1.6555555555555554,3.7055555555555557,5.294444444444444,78.27272727272727,75.18181818181819,9.0,-1.0,1
2012-04-21,8655,9850,5.8,7.6,5.6,5.0,10.4,9.8,2.0,1.4,0.2,0.0,15.8,14.8,3.6,3.8,42.8,50.6,2.05,3.4055555555555554,3.538888888888889,72.63636363636364,70.54545454545455,-10.0,-4.0,1
2012-04-21,10172,8586,5.6,9.0,6.0,8.0,11.4,11.6,2.2,1.2,0.4,0.0,12.4,22.0,4.8,7.8,44.0,55.6,3.888888888888889,3.538888888888889,1.9222222222222223,73.63636363636364,81.54545454545455,-1.0,1.0,1
2012-04-21,8533,8600,3.8,6.2,6.2,5.6,15.6,16.4,2.0,3.0,0.0,0.2,14.4,18.0,3.2,5.8,44.8,42.8,2.988888888888889,3.0633333333333335,2.4755555555555553,72.72727272727273,77.36363636363636,-4.0,-2.0,0
2012-04-22,10260,8668,10.4,6.2,7.8,6.4,11.4,10.4,1.6,1.8,0.0,0.0,24.2,14.4,8.4,4.2,61.2,51.8,1.3000000000000003,5.044444444444444,10.333333333333334,80.54545454545455,76.63636363636364,8.0,7.0,0
2012-04-22,8650,8659,6.8,5.0,7.0,5.4,10.2,10.4,2.0,1.8,0.4,0.0,20.8,14.0,8.8,6.2,52.4,46.2,1.4455555555555555,4.266666666666667,7.222222222222222,79.72727272727273,74.18181818181819,-3.0,0.0,2
2012-04-22,8406,10189,3.8,9.0,3.8,5.4,16.0,15.2,2.0,1.6,0.0,0.0,12.6,20.6,3.0,6.4,44.0,53.2,3.1222222222222222,3.3777777777777778,2.238888888888889,69.54545454545455,77.54545454545455,-4.0,7.0,0
2012-04-22,9885,8686,9.4,5.8,6.8,6.4,8.4,12.4,1.2,1.8,0.0,0.4,16.4,13.8,8.6,3.8,65.8,64.0,1.4588888888888887,4.181111111111111,7.016666666666667,81.72727272727273,77.0,10.0,-1.0,1
2012-04-22,8535,8636,4.6,6.6,5.0,5.8,13.0,13.0,2.2,2.0,0.4,0.0,12.8,16.8,5.0,4.8,46.0,52.6,2.78,3.2277777777777774,2.53,74.27272727272727,81.0,-10.0,-4.0,0
2012-04-22,8564,9857,7.0,4.6,5.8,3.4,14.0,14.4,2.4,2.2,0.0,0.2,12.0,8.8,5.6,3.0,52.8,45.6,1.2111111111111112,6.088888888888889,13.444444444444445,81.0,73.18181818181819,3.0,3.0,0
2012-04-22,8602,8456,8.0,6.8,4.6,8.4,10.2,10.2,1.6,2.0,0.2,0.0,18.4,19.6,7.2,9.2,41.6,50.4,11.777777777777779,5.861111111111111,1.2355555555555555,71.72727272727273,83.63636363636364,-6.0,5.0,2
2012-04-22,10267,8603,4.2,6.8,4.2,5.0,12.6,11.4,4.0,2.4,0.0,0.0,13.4,12.0,5.8,5.0,55.8,52.0,1.587777777777778,3.894444444444444,5.611111111111111,77.9090909090909,72.54545454545455,-3.0,-4.0,1
2012-04-22,9904,8358,5.6,5.6,4.8,3.6,12.8,17.6,1.4,1.6,0.0,0.2,14.0,13.0,3.6,4.6,47.8,44.8,1.8255555555555556,3.577777777777778,4.203333333333333,76.27272727272727,68.54545454545455,-3.0,-3.0,0
2012-04-24,8524,8533,4.0,3.8,2.6,6.8,15.4,13.6,2.6,1.6,0.0,0.0,14.4,13.8,4.2,3.8,41.6,45.2,2.138888888888889,2.661111111111111,4.29,74.0909090909091,73.81818181818181,1.0,-5.0,1
2012-04-24,8529,8530,3.6,4.4,5.6,6.6,12.0,12.2,2.6,2.2,0.0,0.0,15.8,10.6,4.6,3.4,45.0,41.8,1.951111111111111,3.286666666666667,3.9111111111111114,75.36363636363636,72.63636363636364,-4.0,-1.0,1
2012-04-24,10252,8559,3.4,5.6,4.6,6.4,9.8,12.8,1.6,1.0,0.0,0.0,13.4,22.6,5.2,6.6,44.4,49.0,1.9633333333333332,3.455555555555555,3.8000000000000003,72.36363636363636,72.54545454545455,-6.0,-3.0,2
2012-04-25,8564,10233,7.4,3.8,6.6,4.0,14.6,11.2,2.4,2.6,0.0,0.0,16.4,12.6,6.8,5.0,56.4,48.0,1.238888888888889,5.811111111111111,12.11111111111111,79.9090909090909,76.45454545454545,1.0,-4.0,1
2012-04-25,9888,9875,4.2,5.6,4.8,6.6,12.6,13.6,2.6,2.0,0.2,0.0,11.8,12.8,3.8,3.6,44.8,56.0,2.972222222222222,3.3444444444444446,2.3311111111111114,71.18181818181819,79.81818181818181,-1.0,4.0,2
2012-04-25,6269,8543,5.0,3.8,3.2,5.2,11.8,14.6,2.2,2.4,0.0,0.0,15.8,11.8,4.2,3.8,39.4,44.8,4.636666666666667,3.488888888888889,1.778888888888889,68.72727272727273,76.72727272727273,-8.0,1.0,1
2012-04-25,8600,8636,5.6,6.6,5.4,5.4,14.6,11.8,2.6,2.8,0.2,0.0,14.8,16.6,5.6,4.4,43.6,54.2,2.3622222222222224,3.3055555555555554,2.961111111111111,78.54545454545455,81.63636363636364,-2.0,-1.0,2
2012-04-25,8686,8535,5.0,3.0,5.8,4.8,10.6,13.4,1.6,2.6,0.6,0.4,12.0,13.0,3.6,5.0,58.2,41.6,1.6177777777777778,3.755555555555555,5.555555555555555,76.63636363636364,74.9090909090909,-4.0,-7.0,2
2012-04-28,9823,10269,3.6,4.8,7.0,6.0,10.6,14.2,0.8,1.2,0.0,0.0,18.6,15.4,6.2,6.0,58.4,53.8,1.6766666666666665,3.8722222222222222,4.825555555555556,78.0,74.81818181818181,2.0,5.0,1
2012-04-28,10003,8602,7.4,7.8,7.2,4.4,9.2,9.4,0.4,1.2,0.0,0.2,17.0,19.4,8.2,7.6,61.2,45.2,1.557777777777778,3.877777777777778,6.083333333333333,72.9090909090909,73.0909090909091,-4.0,-7.0,0
2012-04-28,10194,9825,2.8,7.0,5.4,6.2,10.0,11.8,1.6,1.8,0.0,0.0,16.8,19.8,3.6,6.6,46.4,58.6,4.232222222222222,3.4944444444444445,1.8555555555555554,75.27272727272727,80.81818181818181,-4.0,2.0,0
2012-04-28,8472,8559,3.4,6.6,6.0,5.2,10.6,13.4,1.4,1.4,0.0,0.0,15.4,19.0,6.2,5.4,47.4,48.6,1.9644444444444444,3.394444444444444,3.8499999999999996,74.0909090909091,72.72727272727273,-4.0,-3.0,0
2012-04-28,10205,8371,3.8,3.4,6.8,4.8,13.8,12.0,2.0,2.8,0.0,0.0,12.6,11.4,5.6,3.8,50.0,45.4,1.8066666666666664,3.505555555555555,4.4255555555555555,75.72727272727273,72.9090909090909,1.0,-11.0,0
2012-04-28,8558,9869,2.2,5.0,5.4,3.6,10.2,20.2,3.0,5.0,0.0,0.0,10.6,10.2,4.0,5.0,55.0,38.8,1.657777777777778,3.755555555555555,5.094444444444445,73.63636363636364,71.0909090909091,-4.0,-3.0,2
2012-04-28,8528,10261,6.0,3.6,4.4,3.4,12.4,6.0,2.0,1.2,0.0,0.0,10.6,10.0,4.2,3.4,48.8,49.4,2.8177777777777777,3.344444444444444,2.4477777777777776,72.0909090909091,78.27272727272727,2.0,11.0,1
2012-04-28,8659,10252,5.6,4.0,4.6,5.8,9.4,8.4,1.0,1.6,0.0,0.0,14.0,13.4,5.8,5.6,45.2,45.0,2.1166666666666667,3.3388888888888886,3.4111111111111114,74.18181818181819,74.0909090909091,1.0,-5.0,0
2012-04-28,9850,8650,6.6,8.2,5.6,8.8,10.0,10.6,1.2,2.4,0.0,0.4,18.2,22.0,4.2,8.4,49.4,54.4,3.611111111111111,3.433333333333333,2.011111111111111,70.27272727272727,80.72727272727273,-7.0,-3.0,2
2012-04-28,8668,9879,6.8,5.6,7.0,3.4,11.0,8.6,1.8,0.6,0.0,0.0,13.8,10.6,3.8,4.2,51.2,49.0,1.822222222222222,3.4666666666666663,4.414444444444444,76.63636363636364,76.0909090909091,8.0,4.0,1
2012-04-28,8686,9875,5.6,5.8,6.0,6.8,9.8,14.6,1.8,1.8,0.4,0.0,16.0,12.8,4.2,3.8,57.6,57.0,2.6,3.25,2.671111111111111,75.72727272727273,79.27272727272727,-2.0,5.0,0
2012-04-28,8540,8530,5.2,5.4,5.4,6.6,12.2,13.4,1.2,2.2,0.0,0.0,12.0,8.8,3.8,2.4,40.6,42.0,2.1944444444444446,2.855555555555555,3.744444444444445,76.72727272727273,73.9090909090909,-3.0,-4.0,0
2012-04-29,8586,8655,8.0,6.6,7.6,5.2,11.4,11.4,1.0,1.8,0.0,0.2,19.6,16.0,7.8,4.4,52.8,42.0,1.3955555555555554,4.614444444444445,7.694444444444445,80.9090909090909,72.63636363636364,0.0,-7.0,1
2012-04-29,8455,10172,4.0,5.4,7.6,6.4,9.2,11.8,2.0,2.4,0.0,0.2,16.4,11.6,6.6,5.2,51.6,44.2,1.3622222222222224,4.7,8.477777777777778,82.0909090909091,73.54545454545455,3.0,2.0,1
2012-04-29,8394,8315,3.0,3.0,5.2,3.8,17.6,11.4,3.6,3.6,0.0,0.0,11.0,9.8,3.2,4.6,41.4,52.6,3.0755555555555554,3.3555555555555556,2.2444444444444445,72.18181818181819,73.54545454545455,-8.0,-5.0,1
2012-04-29,8633,8302,6.8,6.8,10.6,9.0,11.4,10.4,2.6,3.0,0.0,0.0,14.8,19.4,6.8,6.8,53.6,54.0,1.2244444444444444,6.172222222222222,11.444444444444445,85.18181818181819,76.18181818181819,10.0,3.0,1
2012-04-29,9864,10267,6.2,3.8,5.4,5.2,10.8,13.2,2.0,3.2,0.2,0.0,14.2,12.4,5.4,4.6,52.8,54.0,2.2222222222222223,3.377777777777778,3.1666666666666665,76.9090909090909,77.36363636363636,2.0,3.0,1
2012-04-29,8370,8634,5.8,9.4,4.2,5.0,16.4,8.2,3.6,2.2,0.2,0.0,13.0,18.6,6.0,8.0,45.8,67.8,7.805555555555555,5.011111111111111,1.3588888888888888,70.54545454545455,81.36363636363636,3.0,9.0,2
2012-04-29,6269,9885,5.8,8.8,3.0,7.2,12.4,8.6,2.0,1.4,0.0,0.0,15.4,13.8,3.4,6.8,40.8,64.8,11.222222222222221,5.277777777777778,1.2711111111111113,68.45454545454545,81.9090909090909,-4.0,14.0,2
2012-04-29,8600,8543,6.0,4.0,7.2,6.4,12.6,16.6,2.0,3.0,0.2,0.0,16.4,15.2,5.6,4.6,46.4,47.0,2.172222222222222,3.316666666666667,3.2944444444444443,77.27272727272727,76.81818181818181,-3.0,-1.0,1
2012-04-29,9857,10233,5.0,3.8,3.8,4.0,13.0,11.6,1.8,2.6,0.2,0.0,10.0,11.8,3.0,4.0,45.0,46.0,2.555555555555556,3.1222222222222222,2.823333333333333,72.45454545454545,76.54545454545455,3.0,-4.0,1
2012-04-29,8603,9906,6.4,5.6,4.6,5.4,10.0,18.4,2.4,4.8,0.4,0.0,9.8,14.6,3.8,6.8,51.2,43.0,3.138888888888889,3.35,2.238888888888889,72.81818181818181,78.72727272727273,-8.0,-4.0,0
2012-04-29,8551,8564,5.6,7.8,2.8,6.0,15.6,11.8,2.4,2.4,0.0,0.0,9.6,17.4,4.6,6.8,42.0,60.0,5.544444444444444,3.961111111111111,1.577777777777778,70.72727272727273,80.0,-4.0,1.0,2
2012-04-30,8456,10260,7.4,9.0,7.4,9.2,10.4,9.6,2.0,1.6,0.0,0.0,18.4,26.2,7.8,8.0,49.2,60.0,2.1777777777777776,3.377777777777778,3.3055555555555554,83.63636363636364,82.0909090909091,6.0,7.0,1
2012-05-01,8650,9879,8.6,5.4,8.8,3.4,8.2,9.4,2.2,0.8,0.4,0.0,21.6,11.4,8.6,5.0,55.2,47.4,1.5966666666666667,3.861111111111111,5.655555555555555,75.45454545454545,75.63636363636364,1.0,1.0,2
2012-05-01,10194,8668,2.2,7.2,4.8,5.6,9.4,10.2,1.6,1.6,0.0,0.0,17.8,13.6,3.0,3.8,45.6,55.6,2.7055555555555557,3.238888888888889,2.5944444444444446,75.54545454545455,77.0,-4.0,10.0,0
2012-05-01,9875,8540,6.8,6.2,6.4,5.8,15.2,14.6,2.0,1.6,0.0,0.0,12.8,12.4,5.0,4.0,55.0,41.0,1.3322222222222222,4.877777777777777,9.033333333333333,79.54545454545455,73.27272727272727,2.0,-7.0,1
2012-05-01,8533,8686,3.8,6.0,7.2,6.2,12.4,11.6,1.4,2.6,0.0,0.4,12.2,16.6,3.8,4.4,44.6,56.6,3.4111111111111114,3.2777777777777777,2.1333333333333337,74.27272727272727,76.27272727272727,-4.0,-3.0,0
2012-05-02,8455,10261,5.8,3.4,8.0,4.6,9.6,8.0,1.8,1.2,0.0,0.0,14.6,11.4,7.0,2.8,55.4,47.8,1.5144444444444443,4.086666666666667,6.25,80.54545454545455,77.54545454545455,8.0,5.0,2
2012-05-02,8559,8586,6.2,8.4,5.2,7.8,14.6,9.8,1.2,0.6,0.0,0.0,20.0,22.4,5.6,8.0,49.4,54.6,3.827777777777778,3.55,1.9255555555555557,72.72727272727273,80.9090909090909,-4.0,2.0,2
2012-05-02,8564,8524,6.8,4.6,6.4,3.8,10.8,15.2,2.4,2.6,0.0,0.0,16.2,18.8,6.8,5.2,63.2,44.4,1.2455555555555555,5.699999999999999,11.277777777777779,80.36363636363636,72.54545454545455,4.0,4.0,1
2012-05-02,9885,9888,9.4,3.8,8.6,4.4,9.2,13.0,1.2,2.8,0.0,0.2,13.6,11.0,7.2,3.4,63.4,44.8,1.1855555555555553,6.577777777777778,14.333333333333334,81.72727272727273,71.0909090909091,13.0,-2.0,0
2012-05-02,8634,9864,8.2,5.4,4.8,5.0,8.4,9.0,2.2,2.4,0.0,0.2,20.8,15.0,7.8,5.6,71.2,53.2,1.2044444444444442,6.5,12.61111111111111,83.18181818181819,75.63636363636364,14.0,6.0,1
2012-05-02,9906,8560,6.0,3.4,7.0,4.4,17.0,9.0,3.6,3.0,0.0,0.2,17.0,10.8,7.6,3.4,47.6,41.6,1.42,4.342222222222222,7.361111111111111,77.9090909090909,73.0,-3.0,-10.0,0
2012-05-02,8315,8633,2.8,6.6,3.2,11.8,9.6,11.8,3.2,3.0,0.0,0.0,12.2,17.0,4.6,7.8,55.6,54.0,5.916666666666667,4.077777777777778,1.531111111111111,74.81818181818181,84.81818181818181,-7.0,9.0,2
2012-05-05,8686,8530,5.8,6.2,7.0,6.0,11.6,12.6,2.8,1.8,0.4,0.0,17.8,9.0,4.4,2.2,56.6,44.8,1.6355555555555554,3.7666666666666675,5.227777777777778,77.0,73.54545454545455,-2.0,-4.0,0
2012-05-05,9888,8535,3.2,3.6,3.2,5.4,12.6,10.4,3.4,2.8,0.2,0.2,10.0,11.8,3.4,4.2,45.0,38.6,1.9888888888888887,3.361111111111111,3.6611111111111114,70.81818181818181,75.36363636363636,1.0,-4.0,2
2012-05-05,9825,9850,7.4,5.8,6.4,5.6,12.2,9.8,1.8,1.6,0.0,0.0,19.6,16.8,6.4,3.8,60.6,47.8,1.2233333333333336,5.916666666666667,13.222222222222221,80.81818181818181,70.72727272727273,3.0,-9.0,0
2012-05-05,8722,9823,4.8,4.2,3.6,6.8,12.8,9.6,1.4,0.8,0.0,0.0,10.2,19.0,3.0,6.4,43.8,59.0,4.633333333333334,3.9055555555555554,1.6888888888888889,73.72727272727273,83.63636363636364,-13.0,3.0,2
2012-05-05,9789,8358,8.0,6.2,5.4,4.6,10.2,17.0,1.4,1.4,0.0,0.0,15.4,14.4,6.2,4.8,51.6,45.4,1.3111111111111111,5.166666666666667,9.366666666666667,79.27272727272727,66.45454545454545,6.0,-1.0,1
2012-05-05,8634,8558,7.0,3.2,5.0,5.8,10.2,10.6,1.6,3.0,0.0,0.0,20.2,11.2,6.8,4.8,70.2,55.2,1.1344444444444446,7.944444444444445,17.833333333333332,81.9090909090909,74.36363636363636,14.0,-5.0,1
2012-05-05,8697,10189,4.0,7.0,4.8,4.6,11.6,16.8,1.2,2.2,0.2,0.0,9.6,18.2,3.0,5.6,41.4,53.2,2.52,3.488888888888889,2.6322222222222225,75.18181818181819,75.0909090909091,-2.0,4.0,2
2012-05-05,7878,8633,4.8,6.8,5.8,8.6,11.0,13.8,4.2,3.4,0.0,0.0,11.8,15.2,4.6,7.4,51.0,53.0,8.366666666666667,4.938888888888889,1.3388888888888892,71.81818181818181,81.63636363636364,-1.0,12.0,2
2012-05-06,8602,8668,6.4,6.6,4.4,6.2,9.2,11.4,1.2,1.4,0.2,0.0,19.8,16.4,6.2,4.0,43.8,54.4,4.699999999999999,3.677777777777778,1.7277777777777779,72.36363636363636,76.9090909090909,-6.0,8.0,0
2012-05-06,10172,10194,5.2,3.0,7.0,5.4,11.0,8.0,1.6,1.2,0.2,0.0,13.4,22.4,5.4,3.6,40.8,48.0,1.8733333333333333,3.494444444444445,4.103333333333334,73.36363636363636,74.63636363636364,-4.0,-2.0,1
2012-05-06,10261,8456,3.6,6.8,4.8,8.0,7.6,10.4,1.2,2.2,0.0,0.0,10.2,19.4,3.0,8.0,47.8,49.0,4.944444444444445,3.9166666666666665,1.6533333333333335,77.54545454545455,83.63636363636364,5.0,7.0,2
2012-05-06,10260,10003,8.2,7.6,8.6,6.8,11.6,9.0,1.8,0.8,0.0,0.0,22.6,15.6,7.6,7.2,55.6,60.8,1.1733333333333331,6.777777777777778,15.5,82.0909090909091,73.0,4.0,-2.0,1
2012-05-06,9879,8472,4.8,3.8,3.4,6.2,9.0,9.2,0.6,1.4,0.0,0.0,10.8,16.2,4.6,6.6,45.2,47.4,1.8688888888888888,3.466666666666667,4.123333333333333,76.72727272727273,73.18181818181819,1.0,-4.0,1
2012-05-06,8559,8659,5.8,6.6,4.8,5.0,14.0,10.6,1.4,1.0,0.0,0.0,17.4,15.6,5.4,5.6,49.4,47.6,1.9999999999999996,3.422222222222222,3.6944444444444446,72.72727272727273,72.9090909090909,-4.0,3.0,0
2012-05-06,10252,8586,5.0,8.0,6.0,7.2,9.2,10.2,2.2,0.8,0.0,0.0,13.8,19.4,5.6,8.0,44.4,57.2,4.095555555555555,3.511111111111111,1.8666666666666667,74.0909090909091,80.9090909090909,-5.0,3.0,0
2012-05-06,8551,10167,5.6,7.0,3.4,4.6,16.0,14.8,2.4,2.8,0.0,0.2,11.8,15.4,4.6,7.0,37.6,47.4,2.381111111111111,3.1611111111111114,3.016666666666667,70.0909090909091,73.63636363636364,-6.0,-1.0,2
2012-05-06,8529,9885,4.2,9.2,6.6,8.8,11.4,9.8,2.8,1.2,0.0,0.0,15.0,14.6,4.4,6.8,46.0,63.0,10.833333333333334,5.194444444444445,1.2822222222222222,75.18181818181819,82.0909090909091,2.0,11.0,2
2012-05-06,8636,8564,6.8,7.2,5.6,6.6,11.8,10.8,2.0,1.8,0.0,0.0,15.8,14.2,5.2,5.8,53.8,61.4,3.577777777777778,3.444444444444444,2.0011111111111113,82.18181818181819,81.27272727272727,2.0,7.0,1
2012-05-07,8655,8528,5.2,5.0,4.2,4.6,12.2,13.0,1.6,2.0,0.2,0.0,14.8,8.8,4.2,3.4,43.2,47.4,2.4477777777777776,3.344444444444444,2.8122222222222226,73.81818181818181,72.0909090909091,-7.0,4.0,2
2012-05-08,8650,8455,8.4,6.0,11.0,9.6,8.8,10.0,1.6,1.8,0.2,0.0,21.4,16.4,8.4,7.0,56.4,54.8,2.144444444444445,3.394444444444444,3.3055555555555554,79.72727272727273,78.45454545454545,2.0,4.0,1
2012-05-12,8603,8634,4.8,6.0,4.6,5.0,12.8,11.2,2.6,2.2,0.4,0.0,7.0,16.8,3.0,5.2,46.4,68.8,7.949999999999999,5.083333333333333,1.3411111111111111,72.27272727272727,84.72727272727273,-6.0,14.0,0
2012-05-12,8560,10267,4.0,3.2,4.2,4.6,10.2,15.6,2.4,3.2,0.2,0.0,14.2,11.0,4.0,4.8,39.4,50.4,2.75,3.3555555555555556,2.4611111111111112,72.9090909090909,75.45454545454545,-6.0,2.0,1
2012-05-13,8633,8661,6.0,2.2,8.0,4.8,14.2,16.6,3.6,3.4,0.0,0.0,16.4,12.0,7.0,5.0,56.0,40.0,1.202222222222222,6.555555555555555,11.777777777777779,85.45454545454545,72.45454545454545,10.0,-4.0,1
2012-05-13,8586,9879,8.2,6.0,8.6,3.6,9.4,8.0,0.8,0.6,0.2,0.0,24.4,11.0,11.0,5.8,58.2,44.6,1.3922222222222222,4.5,8.005555555555555,80.54545454545455,75.63636363636364,3.0,-1.0,1
2012-05-13,10003,8650,7.2,9.4,5.6,10.6,8.2,11.4,0.6,1.8,0.0,0.2,13.0,18.2,6.4,7.6,56.2,55.4,3.3000000000000003,3.422222222222222,2.1,73.45454545454545,78.54545454545455,-2.0,5.0,1
2012-05-13,8472,10260,3.8,8.4,6.0,7.8,7.8,11.2,1.0,1.8,0.0,0.0,13.4,25.0,4.8,8.6,48.6,53.4,7.138888888888889,4.5311111111111115,1.4188888888888889,74.27272727272727,81.81818181818181,-5.0,4.0,2
2012-05-13,8528,8602,5.6,4.6,5.0,5.2,13.0,8.2,1.8,1.0,0.0,0.2,11.2,18.2,4.0,5.2,50.4,43.2,1.5877777777777777,3.788888888888889,5.861111111111111,71.63636363636364,72.36363636363636,6.0,-5.0,1
2012-05-13,10194,8559,2.2,6.0,5.6,5.0,9.6,13.6,1.0,1.4,0.0,0.0,22.6,16.2,3.6,5.2,47.2,47.8,2.423333333333333,3.4166666666666665,2.7588888888888885,75.72727272727273,71.36363636363636,-4.0,-2.0,0
2012-05-13,9850,10252,4.4,4.6,6.0,6.0,11.4,9.0,2.2,1.8,0.0,0.0,16.6,13.0,3.6,5.4,46.0,42.4,2.1777777777777776,3.3666666666666663,3.216666666666667,70.72727272727273,73.81818181818181,-9.0,-5.0,1
